label,notes,github_url,repo,commit_date,commit_message,is_different_author,time_gap_days,file_path,target_class,comment_type,added_comment,target_method
,,https://github.com/openjdk/jdk/commit/3f8b3e55276336cbb814d3b746d4337678389969,openjdk/jdk,2024-08-06,"8337887: [JVMCI] Clarify jdk.vm.ci.code.Architecture.getName javadoc

Reviewed-by: never",-1,,AArch64.java,,inline," *
 * The value returned by {@code Architecture#getName} for an instance of this class is {@code ""aarch64""}.
---
 *
 * The value returned by {@code Architecture#getName} for an instance of this class is {@code ""AMD64""}.
---
     * @return a lowercase version of {@linkplain #getName name}
---
    /// Gets the name of this architecture. The value returned for
    /// each architecture is shown in the table below.
    ///
    /// | Name      | Receiver type               |
    /// |-----------|-----------------------------|
    /// | ""aarch64"" | [jdk.vm.ci.aarch64.AArch64] |
    /// | ""AMD64""   | [jdk.vm.ci.amd64.AMD64]     |
    /// | ""riscv64"" | [jdk.vm.ci.riscv64.RISCV64] |
---
 *
 * The value returned by {@code Architecture#getName} for an instance of this class is {@code ""riscv64""}.",
,,https://github.com/yacy/yacy_search_server/commit/38bbd4a4b30c6b9d8032e6fd502e5381be3ece3e,yacy/yacy_search_server,2007-10-19,"no code changes. just touched yacyClient.java to trigger a rebuild of the file in an uncleaned tree.
NOTE: run ""ant clean"" before building SVN 4166/4167 in a tree that includes class files from a previous build to make sure, that every class file is rebuilt!

git-svn-id: https://svn.berlios.de/svnroot/repos/yacy/trunk@4167 6c8d7289-2bf4-0310-a012-ef5d649a1542",-1,,yacyClient.java,yacyClient,inline,"
---
","    public static int publishMySeed(String address, String otherHash) {
        // this is called to enrich the seed information by
        // - own address (if peer is behind a nat/router)
        // - check peer type (virgin/junior/senior/principal)
        // to do this, we send a 'Hello' to another peer
        // this carries the following information:
        // 'iam' - own hash
        // 'youare' - remote hash, to verify that we are correct
        // 'key' - a session key that the remote peer may use to answer
        // and the own seed string
        // we expect the following information to be send back:
        // - 'yourip' the ip of the connection peer (we)
        // - 'yourtype' the type of this peer that the other peer checked by asking for a specific word
        // and the remote seed string
        // the number of new seeds are returned
        // one exceptional failure case is when we know the other's peers hash, the other peers responds correctly
        // but they appear to be another peer by comparisment of the other peer's hash
        // this works of course only if we know the other peer's hash.
        
        HashMap result = null;
        final serverObjects post = yacyNetwork.basicRequestPost(plasmaSwitchboard.getSwitchboard(), null);
        for (int retry = 0; retry < 3; retry++) try {
            // generate request
            post.putASIS(""count"", ""20"");
            post.putASIS(""seed"", yacyCore.seedDB.mySeed().genSeedStr(post.get(""key"", """")));
            yacyCore.log.logFine(""yacyClient.publishMySeed thread '"" + Thread.currentThread().getName() + ""' contacting peer at "" + address);
            // send request
            result = nxTools.table(
                    httpc.wput(new yacyURL(""http://"" + address + ""/yacy/hello.html"", null),
                               yacySeed.b64Hash2hexHash(otherHash) + "".yacyh"",
                               12000, 
                               null, 
                               null,
                               proxyConfig(),
                               post,
                               null
                    ), ""UTF-8""
            );
            break;
        } catch (Exception e) {
... (省略: 全159行)"
,,https://github.com/oracle/graal/commit/fbe390bc238a0705398025a238810df68422d651,oracle/graal,2015-11-24,Document @CompilationFinal semantics for arrays.,-1,,CompilerDirectives.java,CompilerDirectives,inline,"     * final while executing in the interpreter. If the field type is an array type, the compiler
     * considers reads with a constant index as constants.","    public static void bailout(String reason) {
    }"
,,https://github.com/camunda/camunda/commit/1da4fb7f2bea64f86544411f8fb37b3fe08c0916,camunda/camunda,2025-02-25,"docs: update test classes documentation

* Make sure to reference the MultiDbExtension
* Extend examples of RegisterExtension in extension doc
* Mention user definition and authenticated clients",-1,,CamundaMultiDBExtension.java,,inline," * This is for example necessary for authentication tests.
 *
 * <b>We need to make sure to tag the
 * corresponding tests as @Tag(""multi-db-test""), otherwise tests are not executed in multi db fashion.</b>
 * This is per default done by the {@link MultiDbTest} annotation.
 *
 *  <pre>{@code
 *  @Tag(""multi-db-test"")
 *  final class MyAuthMultiDbTest {
 *
 *    static final TestStandaloneBroker BROKER =
 *        new TestStandaloneBroker().withBasicAuth().withAuthorizationsEnabled();
 *
 *    @RegisterExtension
 *    static final CamundaMultiDBExtension EXTENSION = new CamundaMultiDBExtension(BROKER);
 *
 *    private static final String ADMIN = ""admin"";
 *
 *    @UserDefinition
 *    private static final User ADMIN_USER =
 *      new User(ADMIN,
 *               ""password"",
 *               List.of(new Permissions(AUTHORIZATION, PermissionTypeEnum.READ, List.of(""*""))));
 *
 *    @Test
 *    void shouldMakeUseOfClient(@Authenticated(ADMIN) final CamundaClient adminClient) {
 *      // given
 *      // ... set up
 *
 *      // when
 *      topology = adminClient.newTopologyRequest().send().join();
 *
 *      // then
 *      assertThat(topology.getClusterSize()).isEqualTo(1);
 *    }
 *  }</pre>
 *
 *  As we can see there are further possibilities with the extension, like defining users with
 *  annotated {@link UserDefinition}. This allows the extension to pick up the users, and create
 *  them on client usage. Furthermore, authenticated clients are supported with this as well.
 *
 * The following code will inject a client, as parameter, that is authenticated with the ADMIN
 * user.
 * <pre>{@code
 * @Test
 * void shouldMakeUseOfClient(@Authenticated(ADMIN) final CamundaClient adminClient) {
 * </pre>
 *
 *
 *
---
 * org.junit.jupiter.api.TestTemplate} or {@link CamundaMultiDbExtension}. When applied, this
 * indicates that the {@link CamundaClient} should be created with the provided user's credentials.",
,,https://github.com/conductor-oss/conductor/commit/855a302b525a3a9271c9f903ce8eb76bb7555f07,conductor-oss/conductor,2018-06-28,grpc: Document the ProtoMapper methods,-1,,ProtoMapper.java,,javadoc,"/**
 * ProtoMapper implements conversion code between the internal models
 * used by Conductor (POJOs) and their corresponding equivalents in
 * the exposed Protocol Buffers interface.
 *
 * The vast majority of the mapping logic is implemented in the autogenerated
 * {@link AbstractProtoMapper} class. This class only implements the custom
 * logic for objects that need to be special cased in the API.
 */
---
    /**
     * Convert an {@link Object} instance into its equivalent {@link Value}
     * ProtoBuf object.
     *
     * The {@link Value} ProtoBuf message is a variant type that can define any
     * value representable as a native JSON type. Consequently, this method expects
     * the given {@link Object} instance to be a Java object instance of JSON-native
     * value, namely: null, {@link Boolean}, {@link Double}, {@link String},
     * {@link Map<String, Object>}, {@link List<Object>}.
     *
     * Any other values will cause an exception to be thrown.
     * See {@link ProtoMapper#fromProto(Value)} for the reverse mapping.
     *
     * @param val a Java object that can be represented natively in JSON
     * @return an instance of a {@link Value} ProtoBuf message
     */
---
    /**
     * Convert a ProtoBuf {@link Value} message into its native Java object
     * equivalent.
     *
     * See {@link ProtoMapper#toProto(Object)} for the reverse mapping and the
     * possible values that can be returned from this method.
     *
     * @param any an instance of a ProtoBuf {@link Value} message
     * @return a native Java object representing the value
     */
---
    /**
     * Convert a WorkflowTaskList message wrapper into a {@link List} instance
     * with its contents.
     *
     * @param list an instance of a ProtoBuf message
     * @return a list with the contents of the message
     */
---
    /**
     * Convert a list of {@link WorkflowTask} instances into a ProtoBuf wrapper object.
     *
     * @param list a list of {@link WorkflowTask} instances
     * @return a ProtoBuf message wrapping the contents of the list
     */",
,,https://github.com/objectbox/objectbox-java/commit/f61eb8bf40175ea21aedf2746c1435609a946567,objectbox/objectbox-java,2024-06-03,"ToMany: update add, remove and get methods, note important details",-1,,ToMany.java,ToMany,inline,"     * Prepares to add the given target object to this relation.
     * <p>
     * To apply changes, call {@link #applyChangesToDb()} or put the object with the ToMany. For important details, see
     * the notes about relations of {@link Box#put(Object)}.
---
     * Gets the target object at the given index.
     * <p>
     * {@link ToMany} uses lazy initialization, so on first access this will read the target objects from the database.
---
    /**
     * Like {@link #remove(Object)}, but using the location of the target object.
     */
---
    /**
     * Prepares to remove the target object from this relation.
     * <p>
     * To apply changes, call {@link #applyChangesToDb()} or put the object with the ToMany. For important details, see
     * the notes about relations of {@link Box#put(Object)}.
     */
---
    /**
     * Like {@link #remove(Object)}, but using just the ID of the target object.
     */","    private void ensureEntities() {
        if (entities == null) {
            long id = relationInfo.sourceInfo.getIdGetter().getId(entity);
            if (id == 0) {
                // Not yet persisted entity
                synchronized (this) {
                    if (entities == null) {
                        entities = getListFactory().createList();
                    }
                }
            } else {
                ensureBoxes();
                List<TARGET> newEntities;
                int relationId = relationInfo.relationId;
                if (relationId != 0) {
                    int sourceEntityId = relationInfo.sourceInfo.getEntityId();
                    newEntities = targetBox.internalGetRelationEntities(sourceEntityId, relationId, id, false);
                } else {
                    if (relationInfo.targetIdProperty != null) {
                        // Backlink from ToOne
                        newEntities = targetBox.internalGetBacklinkEntities(relationInfo.targetInfo.getEntityId(),
                                relationInfo.targetIdProperty, id);
                    } else {
                        // Backlink from ToMany
                        newEntities = targetBox.internalGetRelationEntities(relationInfo.targetInfo.getEntityId(),
                                relationInfo.targetRelationId, id, true);
                    }
                }
                if (comparator != null) {
                    Collections.sort(newEntities, comparator);
                }
                synchronized (this) {
                    if (entities == null) {
                        entities = newEntities;
                    }
                }
            }
        }
    }"
,,https://github.com/camunda/camunda/commit/078ca45a93cb6ae87728998b4cf3b425bf72133a,camunda/camunda,2022-09-20,"docs(engine): add explaining comment

Explains why the reason is left empty in the event of an ExceededBatchRecordSizeException.",-1,,Engine.java,Engine,inline,"      // Rejection reason is left empty here. This is because we need to make sure we can write the
      // rejection. The record itself does not exceed the batch record size, but adding a reason
      // could cause it to cross the limit. When this happens the engine would reach an
      // exception-loop.","  public void replay(final TypedRecord event) {
    eventApplier.applyState(event.getKey(), event.getIntent(), event.getValue());
  }"
,,https://github.com/openjdk/jdk/commit/a165ef39c63c26f896914a6452859fd4e2ef4f17,openjdk/jdk,2019-05-21,"8183273: Clarify Instrumentation interface should not be implemented outside java.instrument module

Add a note with a clarification

Reviewed-by: alanb, dholmes, jcbeyler",-1,,Instrumentation.java,,inline," * Copyright (c) 2003, 2019, Oracle and/or its affiliates. All rights reserved.
---
 * <p>
 * @apiNote This interface is not intended to be implemented outside of
 * the java.instrument module.",
,,https://github.com/gephi/gephi/commit/8894bb65296e9add575c3a6b2507331de388ab88,gephi/gephi,2010-10-04,Processor documentation.,-1,,AppendProcessor.java,,inline," * Processor 'Append graph' that tries to find in the current workspace nodes and
 * edges in the container to only append new elements. It uses elements' id and
 * label to do the matching.
 * <p>
 * The attibutes are not merged and values are from the latest element imported.
 *
---
 * Processor 'Add full graph' that unloads the complete container into the
 * workspace.
 *
---
 * Processor 'Time Frame' that uses its 'date' parameter to associate the content
 * of the container to a particular point in time. It locates and modify existing
 * elements by appending new time intervals. It also create dynamic attribute
 * values, as well as a dynamic weight.",
,,https://github.com/google/ExoPlayer/commit/31e69d2daca143326d9fbf907fb1695a3a31b6d8,google/ExoPlayer,2022-08-19,MediaSession.Callback: Document an example when onAddMediaItems is called.,-1,,MediaSession.java,ControllerInfo,inline,"     * methods. For instance when selecting an item on Android Auto, which should then be played.","    default void onDisconnected(MediaSession session, ControllerInfo controller) {}
"
,,https://github.com/openjdk/jdk/commit/4bea8ffc4c310fc8c87119543692114d20fcf7ca,openjdk/jdk,2018-01-30,"8195852: The usage of permissions in Desktop API should be clarified

Reviewed-by: prr",-1,,Desktop.java,,inline," * <p> Note: the methods in the {@code Desktop} class may require
 * platform-dependent permissions in addition to those described in the
 * specification.
 *",
,,https://github.com/google/error-prone/commit/578b3c16a1a902d95771481630a9cbce97b255a3,google/error-prone,2025-10-17,"Add a comment to explain why FlagSpec is here; it does rather stand out.

PiperOrigin-RevId: 820624519",-1,,UnnecessaryQualifier.java,UnnecessaryQualifier,inline,"          // FlagSpec is obviously not an injecty annotation, but it's commonly used with
          // FlagBinder, at which point qualifiers on the field are relevant.","  private Description deleteAnnotations(ImmutableList<AnnotationTree> annotations) {
    return describeMatch(
        annotations.get(0), annotations.stream().map(SuggestedFix::delete).collect(mergeFixes()));
  }"
,,https://github.com/apache/jmeter/commit/b06339b36f7e50ea1fe47dee58c1ce83fd076238,apache/jmeter,2011-08-07,"Document how to create SVN tag

git-svn-id: https://svn.apache.org/repos/asf/jakarta/jmeter/trunk@1154738 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: c0e4b0c0202bb584ab16c7aa58461f0fd0da3a00",-1,,JMeterVersion.java,,inline,"     * Updated: 20110807 1823
     * The previous line is set to ${DSTAMP} ${TSTAMP}, to ensure that the file is modified
---
     * The SVN tag can be created as follows:
     * - ensure workspace is up-to-date with SVN
     * - touch this file by running ""ant touch-version""
     * - create the tag from workspace:
     *   ""svn cp . https://svn.apache.org/repos/asf/jakarta/jmeter/tags/TAGNAME""
     * - Checkout the tag",
,,https://github.com/oracle/graal/commit/fddfebe0a549a7ae539771f0e8d718a35f2e0165,oracle/graal,2016-06-23,"Document that @Child and @Children imply @CompilationFinal

Signed-off-by: Stefan Marr <git@stefan-marr.de>",-1,,Node.java,,inline,"     * This annotation implies the semantics of @{@link CompilationFinal}(dimensions = 1).
     *
---
     * This annotation implies the semantics of {@link CompilationFinal}.
     *",
,,https://github.com/camunda/camunda/commit/3a123e4e7763ee11565044764288caf74a6db462,camunda/camunda,2024-03-08,refactor: add documentations to the exporter phases.,-1,,ExporterDirector.java,ExporterDirector,javadoc,"  /**
   * This method enables us to pause the exporting of records. No records are exported until resume
   * exporting is invoked.
   *
   * <p>If the exporter is soft paused and pauseExporting is called, the exporter will be ""hard""
   * paused.
   */
---
  /**
   * When the exporter is soft paused, we keep exporting the records without updating the exporter
   * state. Upon resuming, the exporter is updated with the position and metadata of the last
   * exported record.
   *
   * <p>If the exporter is hard paused and softPauseExporting is called, the exporter will be soft
   * paused.
   */
---
  /**
   * This method enables us to resume the exporting of records after it has been paused. It works
   * both to resume the ""soft pause"" state and the ""paused"" state. Upon resuming, the exporter is
   * updated with the position and metadata of the last exported record.
   */
---
// The PAUSED phase is when the exporter is paused, and the exporter is not exporting records.
// The SOFT_PAUSED phase is when we keep exporting the records without updating the exporter state.","  public ActorFuture<Void> stopAsync() {
    return actor.close();
  }"
,,https://github.com/hneemann/Digital/commit/118c66a79726f0d0634b763323c3f9ca91d7b51d,hneemann/Digital,2016-04-15,added some documentation,-1,,Pin.java,,inline," *
---
    /**
     * Creates a new pin
     *
     * @param pos the position
     * @param pin the PinDescription
     */
---
    /**
     * @return the pins position
     */
---
    /**
     * @return the value which represents the pin state
     */
---
    /**
     * Sets the value which represents the pins state
     *
     * @param value the ObservableValue
     */
---
    /**
     * If the pin is bidirectional there are two values, one which can be used to read the pins state
     * and one to write the pins state. The readers value is generated so that all the writers are checked to
     * find and select the one writer which is not in high Z state. If more then one writer is in an not high Z
     * state an exception is thrown.
     *
     * @return returns the bidirectional reader
     */
---
    /**
     * Sets the bidirectional reader.
     *
     * @param readerValue the bidirectional reader
     * @see Pin#getReaderValue()
     */
---
     * Registers a new window.
     * If an old window with the same id is found, its position and size is set to the new window.
     * After that the old window is disposed.",
,,https://github.com/openjdk/jdk/commit/4ff5f3a8c0910e9ed9d77586bd692c469bdf3460,openjdk/jdk,2026-01-27,"8376271: ZipFile comment confusingly refers to ""native"" ZIP file implementation

Reviewed-by: jpai",-1,,ZipFile.java,,inline,"    // An object holding state which needs to be cleaned after
    // this ZipFile is closed or becomes unreachable:
---
    // c) the Source object providing read access to the actual ZIP file",
,,https://github.com/eclipse-vertx/vert.x/commit/1675e9845e7ed7991bc3fe5ddee23884e3f64fe8,eclipse-vertx/vert.x,2016-04-24,":memo: Add comment explaining the `OrderedExecutorFactory::log` access change

Signed-off-by: Fabio Tudone <fabio@paralleluniverse.co>",-1,,OrderedExecutorFactory.java,,inline,"  // It must be package-private rather than `private` in order to avoid the generation of an accessor, which would
  // cause Quasar 0.7.5-SNAPSHOT+ to print print an harmless error message during vert.x boot when using the agent
  // instrumentation method. See https://github.com/puniverse/quasar/issues/160#issuecomment-205977756 for details.",
,,https://github.com/netty/netty/commit/55078d87bd7cc7f560c99f04f6e08dce977a0087,netty/netty,2009-12-29,Documentation,-1,,ChannelHandlerContext.java,,inline," * <h3>Retrieving for later use</h3>
 *
 * You can keep the {@link ChannelHandlerContext} for later use, such as
 * triggering an event outside the handler methods, even from a different thread.
 * <pre>
 * public class MyHandler extends SimpleChannelHandler
 *                        implements LifeCycleAwareChannelHandler {
 *
 *     private ChannelHandlerContex ctx;
 *
 *     public void beforeAdd(ChannelHandlerContext ctx) {
 *         this.ctx = ctx;
 *     }
 *
 *     public void messageReceived(ChannelHandlerContext ctx, MessageEvent evt) {
 *         ctx.setAttachment(evt.getMessage());
 *     }
 *
 *     public Object getLastReceivedMessage() {
 *         return ctx.getAttachment();
 *     }
 *     ...
 * }
 * </pre>
 *
---
 * might lead to an unexpected behavior.  It is because the context object
 * might not have been fully added to the pipeline or the context object is not
 * a part of the pipeline anymore respectively.",
,,https://github.com/google/ExoPlayer/commit/6aa792aad540a599b7c5f4ee28d759f470c4d1f7,google/ExoPlayer,2019-11-05,"Document error handling in the Extractor interface

PiperOrigin-RevId: 276660235",-1,,Extractor.java,,inline,"   * <p>When this method throws an {@link IOException} or an {@link InterruptedException},
   * extraction may continue by providing an {@link ExtractorInput} with an unchanged {@link
   * ExtractorInput#getPosition() read position} to a subsequent call to this method.
   *",
,,https://github.com/google/guava/commit/588ce172f1270a1a5267933fab5486a048e60025,google/guava,2019-08-16,"Add note about {@code ByteSource.wrap}'s use of the given byte array.

Fixes https://github.com/google/guava/issues/2603

RELNOTES=n/a

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=262439830",-1,,ByteSource.java,ByteSource,inline,"   * <p>Note that the given byte array may be be passed directly to methods on, for example, {@code
   * OutputStream} (when {@code copyTo(OutputStream)} is called on the resulting {@code
   * ByteSource}). This could allow a malicious {@code OutputStream} implementation to modify the
   * contents of the array, but provides better performance in the normal case.
   *","  public static ByteSource concat(ByteSource... sources) {
    return concat(ImmutableList.copyOf(sources));
  }"
,,https://github.com/mockito/mockito/commit/cf5bd5f2bc26cd1da02a9006ff2b5e78ab1975a8,mockito/mockito,2016-09-08,"Fixed javadoc documentation in the main class

We don't need to repeat this information in the javadoc, it's on the wiki.",-1,,Mockito.java,,inline," *      <a href=""#0"">0. Migrating to Mockito 2</a><br/>
---
 * <h3 id=""0"">0. <a class=""meaningful_link"" href=""#verification"">Migrating to Mockito 2</a></h3>
---
 * For comprehensive information about the new release including incompatible changes,
 * see '<a href=""https://github.com/mockito/mockito/wiki/What%27s-new-in-Mockito-2"">What's new in Mockito 2</a>' wiki page.
 * We hope that you enjoy Mockito 2!
 *
 * <h3 id=""1"">1. <a class=""meaningful_link"" href=""#verification"">Let's verify some behaviour!</a></h3>",
,,https://github.com/apache/beam/commit/8e49bfc82a606abf7ace7120cc63e097bcf055c8,apache/beam,2015-05-12,"Remove reference to CLOUDSDK_EXTRA_SCOPES.

----Release Notes----
Datasore uses platform scope set by gcloud, no need to set extra scopes.
[]
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=92730361",-1,,DatastoreWordCount.java,,inline," * <p> To run this example, users need to use gcloud to get credential for Datastore:
---
 * <p> To use {@link DatastoreIO}, users must use gcloud to get credential for Datastore:
---
  * $ gcloud auth login",
,,https://github.com/oracle/graal/commit/7789ef9a44de1cae8a2a5e3ed5162966fe019e72,oracle/graal,2016-01-28,"Improved documentation linking the related methods

Based on comments by @jtulach.

Signed-off-by: Stefan Marr <git@stefan-marr.de>",-1,,PolyglotEngine.java,Builder,inline,"         * language. These arguments {@link com.oracle.truffle.api.TruffleLanguage.Env#getConfig()
         * can be used by the language} to initialize and configure their
         * {@link com.oracle.truffle.api.TruffleLanguage#createContext(com.oracle.truffle.api.TruffleLanguage.Env)
         * initial execution state} correctly.
---
         * @param value to parameterize initial state of a language
         * @return instance of this builder
---
         * Configuration arguments for this language. Arguments set
         * {@link com.oracle.truffle.api.vm.PolyglotEngine.Builder#config when constructing the
         * engine} are accessible via this map.
         *
         * @return read-only view of configuration options for this language","        public Builder onEvent(EventConsumer<?> handler) {
            handler.getClass();
            handlers.add(handler);
            return this;
        }"
,,https://github.com/SeleniumHQ/selenium/commit/fdef2472ddb27779edbd10b77fa9e9e7bc65139e,SeleniumHQ/selenium,2006-11-14,"Additional documentation for SeleneseAntTask


r3568",-1,,SeleneseAntTask.java,,inline," * <p>Use it like this (for example):<blockquote><code>
 * &lt;taskdef&nbsp;resource=""selenium-ant.properties""&gt;<br/>
 * &nbsp;&nbsp;&nbsp;&nbsp;&lt;classpath&gt;<br/>
 * &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&lt;pathelement&nbsp;location=""selenium-server.jar""/&gt;<br/>
 * &nbsp;&nbsp;&nbsp;&nbsp;&lt;/classpath&gt;<br/>
 * &lt;/taskdef&gt;<br/>
 * &lt;selenese&nbsp;<br/>
 * &nbsp;&nbsp;&nbsp;&nbsp;suite=""c:\absolute\path\to\my\HTMLSuite.html""<br/>
 * &nbsp;&nbsp;&nbsp;&nbsp;browser=""*firefox""<br/>
 * &nbsp;&nbsp;&nbsp;&nbsp;results=""c:\absolute\path\to\my\results.html""<br/>
 * &nbsp;&nbsp;&nbsp;&nbsp;multiWindow=""true""<br/>
 * &nbsp;&nbsp;&nbsp;&nbsp;timeoutInSeconds=""900""<br/>
 * &nbsp;&nbsp;&nbsp;&nbsp;startURL=""http://www.google.com""&nbsp;/&gt;</code></blockquote>
 *",
,,https://github.com/openjdk/jdk/commit/8225a5f58a62ddf4acbb879bfcb53cf7bfd8542f,openjdk/jdk,2024-09-26,"8340981: Update citations to ""Hacker's Delight""

Reviewed-by: bpb, iris, liach, jwaters",-1,,Integer.java,,inline," * Copyright (c) 1994, 2024, Oracle and/or its affiliates. All rights reserved.
---
 * based on material from Henry S. Warren, Jr.'s <cite>Hacker's
 * Delight</cite>, (Addison Wesley, 2002) and <cite>Hacker's
 * Delight, Second Edition</cite>, (Pearson Education, 2013).
---
     * The Sheep And Goats (SAG) operation (see Hacker's Delight, Second Edition, section 7.7)
---
 * Copyright (c) 1994, 2024, Oracle and/or its affiliates. All rights reserved.
---
 * based on material from Henry S. Warren, Jr.'s <cite>Hacker's
 * Delight</cite>, (Addison Wesley, 2002) and <cite>Hacker's
 * Delight, Second Edition</cite>, (Pearson Education, 2013).
---
     * The Sheep And Goats (SAG) operation (see Hacker's Delight, Second Edition, section 7.7)",
,,https://github.com/liquibase/liquibase/commit/6527ae59d6e3385a308e02efdbebd560496b4c3c,liquibase/liquibase,2019-08-14,improve documentation,-1,,Location.java,,inline," * four LocationTypes in use. The FILE_PATH type is the most direct. The ENVIRONMENT_VARIABLE
 * and SYSTEM_PROPERTY types are things that can refer to a path. These three types eventually
 * lead to a path on the filesystem that can be used to get a file.
 * The fourth type is BASE64_STRING. For this type, the value is a BASE64 encoded string of a
 * license file.",
